Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1403636646.3100235,21458,1403636646,298555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5347688828110626,0.1668534764906579,0.374896723328382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771770125,0.2533384583333333,-4.682675375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3100595,21459,1403636646,303555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5291838292046808,0.27646015351590175,0.3469714552964727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.074141833333334,0.2860272916666666,-3.0073726666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3556986,21460,1403636646,308555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.507541746479951,0.18151424220741028,0.43703044469938007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40402075,-1.0378704583333334,-4.143309625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.355807,21461,1403636646,313555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4628613176288962,0.2366666465704311,0.3853686988403479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6491869999999995,-0.44129925,-3.2852277500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3558977,21462,1403636646,318555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4328416544945937,0.24644049038159932,0.4391248398017733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.580818749999999,-0.53936575,-3.979865458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3559906,21463,1403636646,323555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4572762640225143,0.15707963267948966,0.36372661611561824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.126165666666666,0.8172208333333333,-1.3320699583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.356081,21464,1403636646,328555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.48939032225921,0.23806290997202653,0.38885935734433663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643205833333333,1.0623870833333333,-2.99102825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3561678,21465,1403636646,333555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5431464632206354,0.14521139376592823,0.3700098014227978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.479761666666667,0.5557101666666666,-3.015544875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.356254,21466,1403636646,338555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.546637121724624,0.23806290997202653,0.37419859162758423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.970094166666666,0.24516625,-2.3209071666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3563433,21467,1403636646,343555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5375614096142535,0.19338248112097173,0.4153883619746504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.910697666666666,-0.9643205833333333,-3.334261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.3564293,21468,1403636646,348555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4984660343695805,0.26668630970473356,0.3728023282259888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.453054,-0.35957716666666667,-2.3862848333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.356523,21469,1403636646,353555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4719370297392667,0.22130774915288098,0.39793506945470714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.970094166666666,-0.63743225,-4.731708625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4086266,21470,1403636646,358555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.48031461014883947,0.17383479349863523,0.3560471674068432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.167026708333333,0.9398039583333333,-3.4731885416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.408726,21471,1403636646,363555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5138249317871306,0.18570303241219666,0.3337069529813158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.518431666666666,0.7518431666666666,-4.2168595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.408813,21472,1403636646,368555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5801474433629151,0.11030480872604163,0.296705972839036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1588544999999995,1.3647587916666666,-4.388475875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4089,21473,1403636646,373555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5989969992844539,0.19128808601857852,0.2834414705238791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886181041666666,-0.032688833333333334,-3.530394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.408987,21474,1403636646,378555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.6066764479932288,0.07888888219014369,0.29251718263424964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.180380541666665,-0.6782932916666666,-3.317916583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.409075,21475,1403636646,383555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5640904142445673,0.19757127132575814,0.22060961745208327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.106830666666665,-0.6047434166666666,-2.4434902916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4091637,21476,1403636646,388555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.536165146212658,0.14730578886832138,0.24713862208239704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.970094166666666,-0.9152873333333333,-3.334261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4092536,21477,1403636646,393555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.538957673015849,0.18570303241219666,0.16196655458507375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.343824708333333,0.563882375,-3.1299557916666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4093432,21478,1403636646,398555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5529203070318035,0.18081611050661253,0.21781709064889232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716755708333332,0.980665,-4.225031708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4094386,21479,1403636646,403555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.6066764479932288,0.23457225146803787,0.1668534764906579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.302963666666667,0.48216029166666663,-4.225031708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4569588,21480,1403636646,408555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.6150540284028018,0.25202554398798116,0.18570303241219666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981256958333333,-0.3023717083333333,-3.0645781249999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4569967,21481,1403636646,413555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5738642580557356,0.25202554398798116,0.21851522234969004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262102624999999,-1.4056198333333334,-3.881798958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4570603,21482,1403636646,418555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5375614096142535,0.20385445663293766,0.17174039839624203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5511205,-0.563882375,-2.3372515833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4570954,21483,1403636646,423555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4886921905584123,0.26249751949994715,0.18919369091618532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.583009791666665,-1.0869037083333333,-4.453853541666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4571304,21484,1403636646,428555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5054473513775578,0.22689280275926282,0.13823007675795088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67888525,0.5802267916666666,-3.0727503333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4571645,21485,1403636646,433555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5145230634879283,0.29042278753185646,0.15079644737231007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.076332875,0.53936575,-3.7837324583333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4571993,21486,1403636646,438555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5703735995517468,0.23806290997202653,0.11728612573401893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.444881791666666,0.53936575,-1.9776744166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.457265,21487,1403636646,443555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5668829410477582,0.2750638901143063,0.10611601852125524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.239777041666667,0.5475379583333333,-2.2228406666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.45731,21488,1403636646,448555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5654866776461628,0.24015730507441974,0.1270599695451872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.885381500000001,-0.9479761666666666,-3.563082833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.4573452,21489,1403636646,453555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5396558047166466,0.307177948351002,0.08307767239493008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.253930416666666,-0.8580818749999999,-2.3454237916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5061686,21490,1403636646,458555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5089380098815465,0.22270401255447644,0.1319468914507713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.632043041666666,-0.220649625,-2.966511625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5070415,21491,1403636646,463555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.48659779545601906,0.19757127132575814,0.06702064327658225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.201906583333333,-0.6047434166666666,-3.2280222916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5070877,21492,1403636646,468555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4649557127312894,0.28204520712228365,0.10611601852125524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447072833333333,0.44129925,-5.034080333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.507123,21493,1403636646,473555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5089380098815465,0.17034413499464657,0.06213372137099814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.825985,0.5720545833333333,-3.2525389166666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.507209,21494,1403636646,478555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5089380098815465,0.3127630019573839,0.05305800926062762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.872027666666666,0.661948875,-3.67749375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5072794,21495,1403636646,483555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.5508259119294103,0.1605702911834783,0.08028514559173915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.425546791666665,0.032688833333333334,-4.086104166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5073655,21496,1403636646,488555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.520806248795108,0.28623399732707,0.01884955592153876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536967125,-0.4903325,-3.8245934999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5073981,21497,1403636646,493555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4845034003536259,0.2115339053417127,0.09564404300928926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36535075,-0.8662540833333333,-4.388475875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5074828,21498,1403636646,498555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4628613176288962,0.2645919146023404,0.02234021442552742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.711574083333332,-0.6864655000000001,-2.8766173333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5075152,21499,1403636646,503555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.43703044469938007,0.21432643214490363,0.06771877497737998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.340834124999999,-0.024516625,-4.347614833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5559886,21500,1403636646,508555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.44121923490416654,0.1982694030265558,0.006981317007977318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.812631166666666,0.4985047083333333,-4.086104166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.556038,21501,1403636646,513555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.44470989340815514,0.17453292519943295,0.025132741228718346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.201906583333333,0.14709974999999997,-2.803067458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5561395,21502,1403636646,518555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.46705010783368256,0.11379546723003027,0.07539822368615504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259112041666667,0.2778550833333333,-3.6611493333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5562313,21503,1403636646,523555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.45937065912490754,0.13962634015954636,0.05026548245743669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.594172583333334,0.23699404166666665,-3.4323274999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5562649,21504,1403636646,528555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4551818689201211,0.1605702911834783,0.10821041362364843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.051816249999998,-0.220649625,-3.514049583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.556372,21505,1403636646,533555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.41957715217943675,0.12845623294678266,0.03769911184307752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242767624999999,-1.3729310000000001,-3.514049583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.556407,21506,1403636646,538555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3665191429188092,0.17383479349863523,0.09634217471008698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.054806833333332,-0.3023717083333333,-4.36395925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5564954,21507,1403636646,543555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.36931166972200014,0.1445132620651305,0.08377580409572781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989429166666666,-0.13892754166666665,-3.693838166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.5565288,21508,1403636646,548555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3804817769347638,0.23457225146803787,0.07819075048934597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.605335375,1.0950759166666666,-2.378112625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.556624,21509,1403636646,553555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4328416544945937,0.11309733552923257,0.0991347015132779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406211791666665,0.7436709583333333,-2.8439284999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.606003,21510,1403636646,558555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4384267081009756,0.17872171540421936,0.030019663134302467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38468575,0.2778550833333333,-3.023717083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6061172,21511,1403636646,563555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.4307472593922005,0.09145525280450287,0.11868238913561441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332661916666666,-0.45764366666666667,-4.274064958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.60621,21512,1403636646,568555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.38117990863556156,0.11239920382843484,0.0041887902047863905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5511205,-1.299381125,-2.0593964999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6062996,21513,1403636646,573555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3008947630438224,0.06911503837897544,0.08237954069413235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.073342291666666,-0.465815875,-3.898143375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6063867,21514,1403636646,578555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3120648702565861,0.020943951023931952,0.0614355896702004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89435325,-0.06537766666666667,-2.157463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6064909,21515,1403636646,583555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.30647981665020424,0.07888888219014369,0.04328416544945937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.604535833333333,0.9643205833333333,-3.6202882916666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.606526,21516,1403636646,588555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3679154063204046,0.009773843811168246,0.11030480872604163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542148749999999,0.48216029166666663,-2.9338227916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6066206,21517,1403636646,593555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3986332011555048,0.041887902047863905,0.02652900463031381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.961921958333333,0.13075533333333333,-4.143309625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6067183,21518,1403636646,598555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.3895574890451343,-0.016755160819145562,0.16824973989225336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.553311541666666,-0.10623870833333333,-4.4701979583333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6068175,21519,1403636646,603555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.33510321638291124,-0.033510321638291124,0.10471975511965977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.425546791666665,-1.7978858333333332,-3.268883333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.657968,21520,1403636646,608555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.24713862208239704,-0.016057029118347832,0.24294983187761068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599354208333333,-0.7927042083333332,-4.748053041666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6580698,21521,1403636646,613555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.23457225146803787,-0.056548667764616284,0.1556833692778942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.327480291666665,-0.3350605416666666,-3.18716125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6581566,21522,1403636646,618555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.228987197861656,0.009075712110370514,0.1270599695451872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13054775,1.2748645,-3.293399958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636646.6582422,21523,1403636646,623555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,-0.29251718263424964,-0.09843656981248018,0.12636183784438945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.749444541666666,0.8744262916666666,-3.5794272499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
